,Company,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Base Model,Car Age,Age Segment,Price Segment,Engine CC,Max Power,Fuel_Diesel,Fuel_Hybrid,Fuel_LPG,Fuel_Petrol,Fuel_Petrol+CNG
1548,Mahindra,XUV500 W9 [2018-2020],1115000,2018,58590,1,Kolkata,Grey,1.0,Individual,360.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,Xuv500 W9,7,Mid-Age,Low to Mid Range,2179,153.0,1,0,0,0,0
1549,Hyundai,i10 Era,130000,2009,59000,1,Kanpur,Silver,2.0,Individual,99.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,I10 Era,16,Old,Low to Mid Range,1086,67.0,0,0,0,1,0
1550,Maruti Suzuki,Swift VXi,299000,2013,47000,1,Kolkata,Silver,1.0,Individual,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,12,Old,Low to Mid Range,1197,85.0,0,0,0,1,0
1551,Hyundai,i20 Magna 1.2,300000,2014,40000,1,Kolkata,Silver,1.0,Individual,113.796,FWD,3995.0,1710.0,1505.0,5.0,45.0,I20 Magna,11,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
1552,Skoda,Superb Sportline AT,3325000,2021,13092,2,Mumbai,White,1.0,Individual,320.0,FWD,4869.0,1864.0,1469.0,5.0,66.0,Superb Sportline,4,New,Low to Mid Range,1984,188.0,0,0,0,1,0
1553,Audi,A4 35 TDI Premium,1950000,2016,57057,2,Ludhiana,White,1.0,Individual,380.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,A4 35,9,Mid-Age,Low to Mid Range,1968,177.0,1,0,0,0,0
1554,Maruti Suzuki,Swift DZire VDI,500000,2015,90000,1,Ludhiana,White,1.0,Individual,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,10,Mid-Age,Low to Mid Range,1248,74.0,1,0,0,0,0
1555,Hyundai,i20 Active 1.2 SX,595000,2015,45000,1,Thane,White,1.0,Individual,115.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,I20 Active,10,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
1556,Maruti Suzuki,Celerio X Zxi AMT [2017-2019],484999,2018,44000,2,Delhi,Grey,1.0,Individual,90.0,FWD,3715.0,1635.0,1565.0,5.0,35.0,Celerio X,7,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
1557,Mahindra,Thar LX 4-STR Convertible Diesel MT,1700000,2021,17000,1,Karnal,Silver,1.0,Individual,300.0,AWD,3985.0,1820.0,1855.0,4.0,57.0,Thar Lx,4,New,Low to Mid Range,2184,130.0,1,0,0,0,0
1558,Maruti Suzuki,Wagon R VXi 1.2,579000,2019,50860,1,Bangalore,Grey,1.0,Individual,113.0,FWD,3655.0,1620.0,1675.0,5.0,32.0,Wagon R,6,New,Low to Mid Range,1197,82.0,0,0,0,1,0
1559,Ford,Endeavour Titanium 2.0 4x2 AT,3800000,2020,20000,2,Karnal,Black,1.0,Individual,420.0,RWD,4903.0,1869.0,1837.0,7.0,80.0,Endeavour Titanium,5,New,Low to Mid Range,1996,168.0,1,0,0,0,0
1560,Toyota,Fortuner 2.8 4x2 AT [2016-2020],3290000,2018,51000,2,Mumbai,White,1.0,Individual,450.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,Fortuner 2.8,7,Mid-Age,Low to Mid Range,2755,174.0,1,0,0,0,0
1561,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],4250000,2018,24000,2,Hyderabad,White,1.0,Individual,400.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,C-Class C,7,Mid-Age,Low to Mid Range,1950,192.0,1,0,0,0,0
1562,Maruti Suzuki,Baleno Delta 1.2,535000,2017,34908,1,Mumbai,Grey,1.0,Corporate,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Delta,8,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
1563,Renault,Duster 110 PS RXL 4X2 AMT [2016-2017],775000,2017,67000,2,Mumbai,White,1.0,Individual,248.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,Duster 110,8,Mid-Age,Low to Mid Range,1461,108.0,1,0,0,0,0
1564,Maruti Suzuki,Celerio VXi AMT,345000,2014,19000,2,Mumbai,Silver,2.0,Individual,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Vxi,11,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
1565,Skoda,Octavia RS,3400000,2019,30600,2,Hyderabad,Red,1.0,Corporate,350.0,FWD,4689.0,1814.0,1496.0,5.0,50.0,Octavia Rs,6,New,Low to Mid Range,1984,227.0,0,0,0,1,0
1566,BMW,5-Series 520d Luxury Line [2017-2019],4500000,2018,49500,2,Hyderabad,Black,1.0,Individual,400.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,5-Series 520D,7,Mid-Age,Low to Mid Range,1995,188.0,1,0,0,0,0
1567,Honda,Jazz V Petrol,525000,2016,18800,1,Mumbai,Grey,1.0,Individual,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,Jazz V,9,Mid-Age,Low to Mid Range,1199,89.0,0,0,0,1,0
1568,Hyundai,Elite i20 Asta 1.2 [2016-2017],650000,2016,100000,1,Hyderabad,Grey,1.0,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,9,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
1569,Hyundai,Creta 1.6 SX Plus AT Petrol,1074000,2017,50050,2,Delhi,White,1.0,Individual,154.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,8,Mid-Age,Low to Mid Range,1591,122.0,0,0,0,1,0
1570,Hyundai,Creta 1.6 SX,1750000,2021,14000,1,Chennai,Black,1.0,Individual,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,4,New,Low to Mid Range,1582,126.0,1,0,0,0,0
1571,Nissan,Terrano XL D Plus,590000,2014,55000,1,Lucknow,Grey,2.0,Individual,200.0,FWD,4331.0,1822.0,1671.0,5.0,50.0,Terrano Xl,11,Mid-Age,Low to Mid Range,1461,84.0,1,0,0,0,0
1572,Ford,Mustang GT Fastback 5.0L v8,7990000,2018,23000,2,Chennai,Yellow,1.0,Individual,515.0,RWD,4784.0,2080.0,1391.0,4.0,60.9,Mustang Gt,7,Mid-Age,High Range,4951,396.0,0,0,0,1,0
1573,Hyundai,Creta SX (O) 1.5 Diesel [2020-2022],1725000,2020,35000,1,Dehradun,White,1.0,Individual,250.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,Creta Sx,5,New,Low to Mid Range,1493,113.0,1,0,0,0,0
1574,Maruti Suzuki,Celerio ZXi AMT [2019-2020],630000,2019,20734,2,Udupi,Silver,1.0,Individual,90.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,Celerio Zxi,6,New,Low to Mid Range,998,67.0,0,0,0,1,0
1575,Mercedes-Benz,CLS 300d [2018-2019],6975000,2020,15200,2,Delhi,White,1.0,Individual,500.0,RWD,4988.0,1890.0,1435.0,5.0,66.0,Cls 300D,5,New,High Range,1950,241.0,1,0,0,0,0
1576,Toyota,Fortuner 3.0 4x2 MT,1375000,2013,83000,1,Jalandhar,White,1.0,Individual,343.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,12,Old,Low to Mid Range,2982,169.0,1,0,0,0,0
1577,Honda,Amaze 1.5 S i-DTEC,425000,2014,75000,1,Amritsar,Brown,1.0,Individual,200.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,Amaze 1.5,11,Mid-Age,Low to Mid Range,1498,99.0,1,0,0,0,0
1578,Toyota,Innova 2.8 GX AT 8 STR [2016-2020],2196000,2019,42794,2,Bangalore,White,1.0,Individual,360.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,Innova 2.8,6,New,Low to Mid Range,2755,172.0,1,0,0,0,0
1579,Mercedes-Benz,V-Class Elite LWB,6300000,2020,40000,2,Delhi,Silver,1.0,Corporate,380.0,RWD,5140.0,1928.0,1901.0,6.0,57.0,V-Class Elite,5,New,High Range,1950,161.0,1,0,0,0,0
1580,Honda,City 1.5 S MT,250000,2009,72256,1,Navi Mumbai,Black,1.0,Individual,146.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,City 1.5,16,Old,Low to Mid Range,1497,118.0,0,0,0,1,0
1581,Audi,A3 35 TDI Premium Plus + Sunroof,2950000,2018,17300,2,Bangalore,Red,1.0,Individual,320.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,A3 35,7,Mid-Age,Low to Mid Range,1968,141.0,1,0,0,0,0
1582,Mahindra,Scorpio S6 Plus Intelli-Hybrid,985000,2017,68000,1,Delhi,White,1.0,Individual,280.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,Scorpio S6,8,Mid-Age,Low to Mid Range,2179,120.0,1,0,0,0,0
1583,Hyundai,Venue S 1.0 AT Petrol [2019-2020],750000,2019,43600,2,Allahabad,White,1.0,Individual,172.0,FWD,3995.0,1770.0,1605.0,5.0,45.0,Venue S,6,New,Low to Mid Range,998,118.0,0,0,0,1,0
1584,Maruti Suzuki,Wagon R VXi (O),450000,2018,43000,1,Allahabad,White,1.0,Individual,90.0,FWD,3636.0,1475.0,1670.0,5.0,35.0,Wagon R,7,Mid-Age,Low to Mid Range,998,67.7,0,0,0,1,0
1585,Maruti Suzuki,Vitara Brezza VXi,849000,2021,17283,1,Mumbai,White,1.0,Individual,138.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,Vitara Brezza,4,New,Low to Mid Range,1462,103.0,0,0,0,1,0
1586,Maruti Suzuki,Swift DZire VXI,430000,2014,59000,1,Guwahati,Blue,1.0,Individual,114.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,11,Mid-Age,Low to Mid Range,1197,85.0,0,0,0,1,0
1587,Maruti Suzuki,Ertiga VDI SHVS,740000,2017,88000,1,Mohali,White,1.0,Individual,200.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,Ertiga Vdi,8,Mid-Age,Low to Mid Range,1248,89.0,1,0,0,0,0
1588,BMW,X7 xDrive40i M Sport,12500000,2021,9500,2,Chandigarh,White,1.0,Individual,450.0,AWD,5151.0,2000.0,1805.0,6.0,83.0,X7 Xdrive40I,4,New,Luxury,2998,335.0,0,0,0,1,0
1589,Hyundai,Creta SX 1.6 AT Petrol,1260000,2018,36000,2,Mumbai,Grey,1.0,Individual,151.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,Creta Sx,7,Mid-Age,Low to Mid Range,1591,122.0,0,0,0,1,0
1590,Renault,Kwid RXT [2015-2019],250000,2017,32000,1,Kolkata,White,1.0,Individual,72.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,Kwid Rxt,8,Mid-Age,Low to Mid Range,799,53.0,0,0,0,1,0
1591,Hyundai,Verna SX (O) AT Anniversary Edition 1.6 VTVT,975000,2018,53300,2,Thane,Grey,1.0,Individual,151.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,Verna Sx,7,Mid-Age,Low to Mid Range,1591,121.0,0,0,0,1,0
1592,Audi,A4 Premium Plus 40 TFSI,4151000,2022,1,2,Delhi,Black,,Individual,320.0,FWD,4762.0,1847.0,1433.0,5.0,54.0,A4 Premium,3,New,Low to Mid Range,1984,188.0,0,0,0,1,0
1593,BMW,X1 sDrive20d,3250000,2020,32005,2,Bangalore,Blue,2.0,Individual,380.0,RWD,4454.0,1798.0,1545.0,5.0,61.0,X1 Sdrive20D,5,New,Low to Mid Range,1995,184.0,1,0,0,0,0
1594,Ford,Endeavour Titanium 3.2 4x4 AT,3450000,2018,35000,2,Ludhiana,White,1.0,Individual,470.0,AWD,4892.0,1860.0,1837.0,7.0,80.0,Endeavour Titanium,7,Mid-Age,Low to Mid Range,3198,197.0,1,0,0,0,0
1595,BMW,X3 xDrive30i M Sport,6680000,2022,18223,2,Ahmedabad,Blue,1.0,Individual,350.0,AWD,4708.0,1891.0,1676.0,5.0,60.0,X3 Xdrive30I,3,New,High Range,1998,248.0,0,0,0,1,0
1596,Mahindra,TUV300 T8,600000,2016,92000,1,Kanpur,White,2.0,Individual,230.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,Tuv300 T8,9,Mid-Age,Low to Mid Range,1493,84.0,1,0,0,0,0
1597,Hyundai,Elantra 2.0 SX (O) AT,1465000,2019,22000,2,Mumbai,Silver,2.0,Individual,192.0,FWD,4570.0,1800.0,1465.0,5.0,50.0,Elantra 2.0,6,New,Low to Mid Range,1999,150.0,0,0,0,1,0
1598,Hyundai,Verna Fluidic 1.6 VTVT SX,475000,2014,62000,1,Delhi,Silver,1.0,Individual,158.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,Verna Fluidic,11,Mid-Age,Low to Mid Range,1591,121.0,0,0,0,1,0
1599,Renault,Kiger RXZ AMT,1000000,2022,4000,2,Hyderabad,White,2.0,Individual,96.0,FWD,3991.0,1750.0,1605.0,5.0,40.0,Kiger Rxz,3,New,Low to Mid Range,999,71.0,0,0,0,1,0
1600,Toyota,Innova 2.8 ZX AT 7 STR [2016-2020],1850000,2016,72000,2,Ludhiana,White,1.0,Individual,360.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,Innova 2.8,9,Mid-Age,Low to Mid Range,2755,172.0,1,0,0,0,0
1601,Maruti Suzuki,Ciaz ZXI+,570000,2015,60798,1,Mumbai,White,1.0,Individual,130.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Zxi+,10,Mid-Age,Low to Mid Range,1373,91.0,0,0,0,1,0
1602,Hyundai,Verna 1.6 VTVT SX AT,770000,2016,20000,2,Pune,White,1.0,Individual,158.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,Verna 1.6,9,Mid-Age,Low to Mid Range,1591,121.0,0,0,0,1,0
1603,Honda,City V CVT Petrol [2017-2019],1040000,2019,18000,2,Delhi,Brown,1.0,Individual,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City V,6,New,Low to Mid Range,1497,117.0,0,0,0,1,0
1604,Mahindra,Scorpio SLE BS-IV,675000,2014,78000,1,Ludhiana,White,2.0,Individual,290.0,RWD,4430.0,1817.0,1975.0,8.0,60.0,Scorpio Sle,11,Mid-Age,Low to Mid Range,2179,120.0,1,0,0,0,0
1605,Maruti Suzuki,Swift DZire VXI,450000,2014,52000,1,Delhi,Silver,1.0,Individual,114.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,11,Mid-Age,Low to Mid Range,1197,85.0,0,0,0,1,0
1606,Maruti Suzuki,Swift ZXi,800000,2022,10000,1,Jalandhar,White,1.0,Individual,113.0,FWD,3845.0,1735.0,1530.0,5.0,37.0,Swift Zxi,3,New,Low to Mid Range,1197,89.0,0,0,0,1,0
1607,Tata,Safari 2.2 VX 4x2 Varicor400,2200000,2021,32000,1,Patna,Green,1.0,Individual,400.0,RWD,4655.0,1965.0,1922.0,7.0,63.0,Safari 2.2,4,New,Low to Mid Range,2179,154.0,1,0,0,0,0
1608,Mahindra,XUV500 W10,1075000,2015,138000,1,Bangalore,Silver,1.0,Individual,330.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,Xuv500 W10,10,Mid-Age,Low to Mid Range,2179,138.0,1,0,0,0,0
1609,Maruti Suzuki,DZire LDi,560000,2018,84500,1,Ambala Cantt,White,3.0,Individual,190.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,Dzire Ldi,7,Mid-Age,Low to Mid Range,1248,74.0,1,0,0,0,0
1610,Hyundai,Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],450000,2016,47000,1,Dehradun,Grey,2.0,Individual,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,Grand I10,9,Mid-Age,Low to Mid Range,1197,81.0,0,0,0,1,0
1611,Volvo,S90 Momentum D4 [2018-2020],4175000,2018,20000,2,Delhi,White,1.0,Individual,400.0,FWD,4963.0,1879.0,1443.0,5.0,55.0,S90 Momentum,7,Mid-Age,Low to Mid Range,1969,190.0,1,0,0,0,0
1612,MINI,Cooper JCW Hatchback,5200000,2022,0,2,Ahmedabad,Yellow,,Individual,320.0,FWD,3850.0,1727.0,1414.0,4.0,44.0,Cooper Jcw,3,New,High Range,1998,228.0,0,0,0,1,0
1613,Hyundai,Verna EX 1.6 CRDi [2017-2018],810000,2018,73000,1,Pune,Red,1.0,Individual,260.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,Verna Ex,7,Mid-Age,Low to Mid Range,1582,126.0,1,0,0,0,0
1614,Mercedes-Benz,S-Class S 500,1875000,2011,72000,2,Mumbai,Silver,1.0,Individual,700.0,RWD,5246.0,1899.0,1494.0,4.0,80.0,S-Class S,14,Old,Low to Mid Range,4663,453.0,0,0,0,1,0
1615,Honda,Jazz S AT [2015-2016],520000,2015,42000,2,Delhi,White,1.0,Individual,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,Jazz S,10,Mid-Age,Low to Mid Range,1198,87.0,0,0,0,1,0
1616,Mercedes-Benz,GLE 300d 4MATIC LWB,8900000,2021,9000,2,Delhi,Black,1.0,Individual,500.0,AWD,4924.0,2157.0,1772.0,5.0,93.0,Gle 300D,4,New,High Range,1950,241.0,1,0,0,0,0
1617,Maruti Suzuki,Swift VDi,425000,2015,36528,1,Varanasi,Blue,3.0,Individual,190.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vdi,10,Mid-Age,Low to Mid Range,1248,74.0,1,0,0,0,0
1618,Maruti Suzuki,Swift VXi,325000,2012,30000,1,Patna,Blue,1.0,Individual,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,13,Old,Low to Mid Range,1197,85.0,0,0,0,1,0
1619,Volvo,XC60 Inscription,1950000,2016,79000,2,Ahmedabad,White,1.0,Individual,440.0,AWD,4644.0,1891.0,1713.0,5.0,70.0,Xc60 Inscription,9,Mid-Age,Low to Mid Range,2400,215.0,1,0,0,0,0
1620,BMW,X3 xDrive-20d xLine,5300000,2019,15087,2,Mumbai,Blue,1.0,Corporate,400.0,AWD,4657.0,1881.0,1678.0,5.0,67.0,X3 Xdrive-20D,6,New,High Range,1995,190.0,1,0,0,0,0
1621,Mahindra,Scorpio S2,950000,2018,41000,1,Patna,Blue,1.0,Individual,200.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,Scorpio S2,7,Mid-Age,Low to Mid Range,2523,75.0,1,0,0,0,0
1622,Volvo,XC90 D5 Inscription,8500000,2021,32500,2,Ahmedabad,White,1.0,Individual,480.0,AWD,4953.0,2008.0,1776.0,7.0,71.0,Xc90 D5,4,New,High Range,1969,232.0,1,0,0,0,0
1623,Audi,A6 35 TDI Matrix,1975000,2015,61000,2,Delhi,White,2.0,Individual,400.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,A6 35,10,Mid-Age,Low to Mid Range,1968,190.0,1,0,0,0,0
1624,Mercedes-Benz,GLE 250 d,4200000,2017,85000,2,Ludhiana,Black,1.0,Individual,500.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,Gle 250,8,Mid-Age,Low to Mid Range,2143,201.0,1,0,0,0,0
1625,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],3500000,2019,55000,2,Pune,Black,2.0,Individual,400.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,C-Class C,6,New,Low to Mid Range,1950,192.0,1,0,0,0,0
1626,Renault,Kwid CLIMBER 1.0 [2017-2019],375000,2017,45000,1,Bhubaneswar,Grey,,Individual,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,Kwid Climber,8,Mid-Age,Low to Mid Range,999,67.0,0,0,0,1,0
1627,Mercedes-Benz,GLA 200 d Sport,1825000,2016,58000,2,Lucknow,White,1.0,Individual,300.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,Gla 200,9,Mid-Age,Low to Mid Range,2143,134.0,1,0,0,0,0
1628,Mahindra,Thar LX 4-STR Hard Top Petrol AT,1710000,2021,4400,2,Mumbai,Black,1.0,Individual,320.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,Thar Lx,4,New,Low to Mid Range,1997,150.0,0,0,0,1,0
1629,Maruti Suzuki,Celerio VXi AMT,375000,2014,35000,2,Delhi,Red,1.0,Individual,90.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Vxi,11,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
1630,Maruti Suzuki,Alto 800 Vxi,285000,2016,22346,1,Patna,White,1.0,Individual,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,Alto 800,9,Mid-Age,Low to Mid Range,796,47.0,0,0,0,1,0
1631,Mahindra,Thar AX 6-STR Soft Top Petrol MT,1850000,2021,23280,1,Aurangabad,Red,2.0,Individual,300.0,AWD,3985.0,1820.0,1920.0,6.0,57.0,Thar Ax,4,New,Low to Mid Range,1997,150.0,0,0,0,1,0
1632,Maruti Suzuki,Ertiga ZDi,621000,2013,72000,1,Mumbai,Blue,1.0,Individual,200.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,Ertiga Zdi,12,Old,Low to Mid Range,1248,89.0,1,0,0,0,0
1633,Mitsubishi,Pajero 2.5 AT,1475000,2016,82000,2,Mumbai,Grey,1.0,Individual,350.0,RWD,4695.0,1815.0,1840.0,7.0,70.0,Pajero 2.5,9,Mid-Age,Low to Mid Range,2477,176.0,1,0,0,0,0
1634,Toyota,Fortuner 3.0 4x2 AT,1800000,2015,86000,2,Ludhiana,White,2.0,Individual,360.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,10,Mid-Age,Low to Mid Range,2982,169.0,1,0,0,0,0
1635,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],399000,2018,38000,1,Kolkata,Silver,1.0,Individual,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,Grand I10,7,Mid-Age,Low to Mid Range,1197,81.0,0,0,0,1,0
1636,Hyundai,Creta 1.6 SX Plus Special Edition,890000,2015,138314,1,Hyderabad,White,1.0,Individual,265.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,Creta 1.6,10,Mid-Age,Low to Mid Range,1582,126.0,1,0,0,0,0
1637,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1325000,2021,9900,2,Mumbai,Blue,1.0,Individual,158.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,Verna Fluidic,4,New,Low to Mid Range,1591,121.0,0,0,0,1,0
1638,Mercedes-Benz,C-Class 220 CDI AT,5300000,2022,12500,2,Hyderabad,White,,Individual,410.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,C-Class 220,3,New,High Range,2148,170.0,1,0,0,0,0
1639,Mercedes-Benz,E-Class E 220d Expression [2019-2019],4775000,2018,51529,2,Bangalore,White,1.0,Individual,400.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,E-Class E,7,Mid-Age,Low to Mid Range,1950,192.0,1,0,0,0,0
1640,Mahindra,Quanto C4,249000,2013,60000,1,Kolkata,Red,1.0,Individual,240.0,RWD,3985.0,1850.0,1880.0,7.0,55.0,Quanto C4,12,Old,Low to Mid Range,1493,100.0,1,0,0,0,0
1641,Maruti Suzuki,Celerio VXi (O) [2019-2020],509999,2019,48000,1,Hyderabad,White,1.0,Individual,90.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,Celerio Vxi,6,New,Low to Mid Range,998,67.0,0,0,0,1,0
1642,Jeep,Compass Limited 2.0 Diesel 4x4 [2017-2020],1450000,2018,90000,1,Guwahati,Black,1.0,Individual,350.0,AWD,4395.0,1818.0,1640.0,5.0,60.0,Compass Limited,7,Mid-Age,Low to Mid Range,1956,171.0,1,0,0,0,0
1643,Maruti Suzuki,S-Cross Delta 1.6,640000,2017,63000,1,Delhi,Grey,1.0,Individual,320.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,S-Cross Delta,8,Mid-Age,Low to Mid Range,1598,118.0,1,0,0,0,0
1644,Maruti Suzuki,Celerio LDi [2015-2017],299000,2017,65822,1,Lucknow,Silver,1.0,Individual,125.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,Celerio Ldi,8,Mid-Age,Low to Mid Range,793,46.0,1,0,0,0,0
1645,Maruti Suzuki,Wagon R Duo LXi LPG,195000,2009,102000,1,Nashik,White,1.0,Individual,77.0,FWD,3520.0,1475.0,1660.0,5.0,35.0,Wagon R,16,Old,Low to Mid Range,1061,58.0,0,0,1,0,0
1646,Mercedes-Benz,S-Class 350 CDI L,1495000,2011,72100,2,Mumbai,Red,2.0,Individual,490.0,RWD,5226.0,2120.0,1479.0,5.0,90.0,S-Class 350,14,Old,Low to Mid Range,2987,235.0,1,0,0,0,0
1647,Porsche,Cayenne Base,14900000,2021,7534,2,Mumbai,Blue,,Individual,450.0,AWD,4918.0,1983.0,1696.0,5.0,75.0,Cayenne Base,4,New,Luxury,2995,335.0,0,0,0,1,0
1648,Toyota,Etios Liva G,350000,2013,34000,1,Pune,Black,1.0,Individual,104.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,Etios Liva,12,Old,Low to Mid Range,1197,80.0,0,0,0,1,0
1649,Toyota,Innova 2.4 VX 7 STR [2016-2020],1421000,2017,75000,1,Varanasi,White,2.0,Individual,343.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,Innova 2.4,8,Mid-Age,Low to Mid Range,2393,148.0,1,0,0,0,0
1650,Honda,Jazz V AT Petrol,595000,2017,99000,2,Noida,Brown,1.0,Individual,110.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,Jazz V,8,Mid-Age,Low to Mid Range,1199,89.0,0,0,0,1,0
1651,Maruti Suzuki,Swift DZire VDI,351000,2013,42000,1,Patna,White,1.0,Individual,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,12,Old,Low to Mid Range,1248,74.0,1,0,0,0,0
1652,Mahindra,XUV500 W8 AWD,975000,2017,78000,1,Mumbai,Silver,1.0,Individual,330.0,AWD,4585.0,1890.0,1785.0,7.0,70.0,Xuv500 W8,8,Mid-Age,Low to Mid Range,2179,140.0,1,0,0,0,0
1653,Maruti Suzuki,Ciaz Delta Hybrid 1.5 [2018-2020],825000,2019,44000,1,Delhi,White,1.0,Individual,138.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Delta,6,New,Low to Mid Range,1462,103.0,0,0,0,1,0
1654,Tata,Hexa XT 4x2 6 STR,1050000,2017,88757,1,Indore,Blue,2.0,Individual,400.0,RWD,4788.0,1903.0,1791.0,6.0,60.0,Hexa Xt,8,Mid-Age,Low to Mid Range,2179,154.0,1,0,0,0,0
1655,Audi,Q3 30 TDI Premium FWD,1970000,2017,85000,2,Chennai,Blue,2.0,Individual,340.0,FWD,4385.0,1831.0,1608.0,5.0,64.0,Q3 30,8,Mid-Age,Low to Mid Range,1968,150.0,1,0,0,0,0
1656,BMW,2 Series Gran Coupe 220d M Sport [2020-2021],4100000,2020,12136,2,Hyderabad,Blue,1.0,Corporate,400.0,FWD,4526.0,1800.0,1420.0,5.0,50.0,2 Series,5,New,Low to Mid Range,1995,188.0,1,0,0,0,0
1657,Audi,A4 35 TDI Premium Sunroof,1525000,2015,49000,2,Mohali,Silver,1.0,Individual,380.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,A4 35,10,Mid-Age,Low to Mid Range,1968,177.0,1,0,0,0,0
1658,Mercedes-Benz,A-Class Sedan 200,4150000,2021,6000,2,Delhi,White,1.0,Individual,250.0,FWD,4549.0,1796.0,1446.0,5.0,43.0,A-Class Sedan,4,New,Low to Mid Range,1332,161.0,0,0,0,1,0
